Time,Pressure,RFTS,Altitude,DewPt,RH,FS96CNC,  PCTcon,CN3025,CN7610,CN3025_corrected,NeLWzr,DifRadU,DifRadD,DirRadU,Latitude,Longitude
202324,635.5,-20.4,3766,-25.3,67.5,0,106.5,2,0,2.355452979,0,397.8,314.4,374.3,68.88651,135.81512
202325,635.6,-20.4,3765,-25.4,67.2,0,83.3,2,0,2.355209118,0,398.2,314.1,374.5,68.88712,135.81725
202326,635.5,-20.4,3765,-25.4,67.2,0,94.8,2,0,2.355452979,0,398.2,313.9,375,68.88766,135.81915
202327,635.5,-20.4,3766,-25.4,67,0,112.1,2,0,2.355452979,0,397.8,313.6,374.9,68.88825,135.82126
202328,635.5,-20.4,3765,-25.5,66.7,0,86.1,1,0,1.17772649,0,398.2,314.6,375.6,68.88885,135.82312
202329,635.5,-20.4,3766,-25.4,66.8,0.03,114.8,1,0,1.17772649,0,397.3,313.4,374.4,68.88939,135.82515
202330,635.5,-20.4,3766,-25.5,66.4,0,68.9,1,1,1.17772649,0,397.4,313.7,374.8,68.88999,135.82715
202331,635.5,-20.4,3766,-25.5,66.3,0.21,117.8,1,0,1.17772649,0,397.2,314.1,374.4,68.89055,135.8291
202332,635.5,-20.4,3765,-25.5,66.3,0.07,80.4,1,0,1.17772649,0,397.6,313.3,374.3,68.89111,135.83109
202333,635.5,-20.4,3766,-25.5,66.1,0,103.4,1,0,1.17772649,0,396.7,313.7,373.1,68.89162,135.83292
202334,635.5,-20.4,3766,-25.6,65.9,0.07,74.7,1,0,1.17772649,0,397.3,314,374,68.89227,135.8351
202335,635.5,-20.4,3766,-25.6,65.9,0,100.5,1,0,1.17772649,0,397.3,314.2,374.5,68.89288,135.83705
202336,635.5,-20.4,3765,-25.7,65.4,0,77.6,1,0,1.17772649,0,396.9,314.6,374.3,68.89341,135.83896
202337,635.5,-20.4,3766,-25.7,65.3,0,103.3,1,0,1.17772649,0,396.7,314.3,373.8,68.8941,135.84111
202338,635.5,-20.4,3766,-25.7,64.9,0.03,80.4,1,0,1.17772649,0,396.7,315,373.7,68.89467,135.84306
202339,635.5,-20.4,3766,-25.7,64.9,0,89,1,0,1.17772649,0,397.2,315.3,374.2,68.89521,135.84518
202340,635.5,-20.4,3766,-25.8,64.6,0.07,112,1,0,1.17772649,0,396.9,315.2,373.5,68.89577,135.84703
202341,635.6,-20.4,3765,-25.8,64.5,0,112.1,1,0,1.177604559,0,397,315.7,373.7,68.8964,135.84914
202342,635.5,-20.4,3765,-25.9,64.1,0.21,114.8,1,0,1.17772649,0,396.6,316,373.2,68.89693,135.85104
202343,635.5,-20.4,3766,-25.9,64.3,0,106.2,1,0,1.17772649,0,396.6,316.4,373,68.89751,135.85297
202344,635.5,-20.4,3765,-25.9,64.1,0.03,149.4,1,0,1.17772649,0,396.9,316.8,373,68.8981,135.85504
202345,635.5,-20.4,3765,-25.9,64,0.07,117.9,1,0,1.17772649,0,397.3,316.8,373.1,68.89866,135.85699
202346,635.6,-20.4,3765,-25.9,64,0,149.4,1,0,1.177604559,0,397.4,317.7,373.3,68.89935,135.8591
202347,635.5,-20.5,3765,-25.9,64.2,0,77.6,1,0,1.17772649,0,397,317.5,373.8,68.8998,135.86096
202348,635.5,-20.5,3766,-25.9,64,0,100.6,1,0,1.17772649,0,397,317.9,373.6,68.90042,135.86305
202349,635.6,-20.6,3765,-26,64.1,0.21,100.6,1,0,1.177604559,0,396.7,319,372.7,68.90102,135.86496
202350,635.6,-20.6,3765,-25.9,64.5,0,94.7,1,0,1.177604559,0,397.5,319.7,373.3,68.9016,135.867
202351,635.6,-20.6,3765,-25.9,64.6,0,86.2,1,0,1.177604559,0,397.3,319.6,373.3,68.90218,135.86876
202352,635.6,-20.6,3765,-25.9,64.7,0,117.8,1,1,1.177604559,0,397.2,320.1,373.3,68.90268,135.87071
202353,635.6,-20.5,3765,-25.9,64.6,0,103.5,1,0,1.177604559,0,396.7,320.8,372.1,68.90331,135.87282
202354,635.6,-20.5,3765,-25.9,64.6,0,94.8,1,0,1.177604559,0,397.1,321.7,371.7,68.90392,135.87489
202355,635.6,-20.5,3765,-25.9,64.6,0,80.4,1,0,1.177604559,0,397.2,321.5,371.6,68.9045,135.87697
202356,635.6,-20.5,3765,-25.9,64.8,0.03,71.7,1,0,1.177604559,0,397.9,321.9,372.3,68.90511,135.87906
202357,635.6,-20.5,3765,-25.8,65.1,0,71.8,1,0,1.177604559,0,397.9,322.6,372.1,68.9056,135.88068
202358,635.6,-20.5,3765,-25.8,65,0,71.8,1,0,1.177604559,0,398.3,322.8,372.5,68.90623,135.88301
202359,635.5,-20.5,3765,-25.8,65.3,0,66,1,0,1.17772649,0,398.1,323.5,372.6,68.90681,135.88499
202400,635.6,-20.5,3765,-25.8,65.5,0,100.4,1,0,1.177604559,0,398.2,324,373.2,68.90736,135.88684
202401,635.5,-20.5,3765,-25.8,65.1,0,83.2,1,0,1.17772649,0,398.4,324.5,373.6,68.90795,135.88884
202402,635.6,-20.4,3765,-25.8,65,0,129.1,1,0,1.177604559,0,398,325.1,372.8,68.90858,135.89088
202403,635.5,-20.4,3765,-25.7,65.1,0,114.8,1,0,1.17772649,0,398.1,326.2,372.7,68.90915,135.89288
202404,635.5,-20.4,3765,-26.4,60.9,0.03,103.4,1,0,1.17772649,0,398.2,326.2,374.1,68.9097,135.89494
202405,635.6,-20.4,3765,-27.1,57.5,0.1,112.1,1,0,1.177604559,0,398,327.7,374.3,68.91031,135.89703
202406,635.6,-20.4,3765,-25.8,64.8,0.21,89,1,0,1.177604559,0,397.6,328,372.9,68.91088,135.8989
202407,635.5,-20.4,3766,-25.8,64.5,0,89,1,0,1.17772649,0,396.9,328.6,371.9,68.91143,135.90068
202408,635.6,-20.4,3765,-25.8,64.7,0,140.6,1,0,1.177604559,0,397.5,329,372.9,68.91209,135.90303
202409,635.6,-20.4,3765,-25.8,64.5,0.03,106.2,1,0,1.177604559,0,397.1,330.1,372.3,68.91261,135.90494
202410,635.5,-20.4,3766,-25.8,64.5,0,100.3,1,0,1.17772649,0,397.3,330.8,373.5,68.91322,135.90703
202411,635.5,-20.4,3766,-25.8,64.8,0,80.3,1,0,1.17772649,0,396.8,332.3,373.6,68.9138,135.90898
202412,635.5,-20.5,3765,-25.7,65.1,0,97.6,1,0,1.17772649,0,396.8,332.8,372.4,68.91434,135.91092
202413,635.5,-20.5,3766,-25.7,65.2,0.03,74.5,1,0,1.17772649,0,396.8,333.6,371.6,68.91496,135.91296
202414,635.5,-20.5,3766,-25.8,65.1,0,74.5,1,1,1.17772649,0,396.9,334.4,372.8,68.91548,135.91498
202415,635.5,-20.5,3766,-25.7,65.3,0,103.2,1,0,1.17772649,0,397.1,335.4,373.8,68.91611,135.91696
202416,635.5,-20.5,3766,-25.7,65.2,0,43,1,0,1.17772649,0,396.7,336.4,372.9,68.91669,135.91893
202417,635.5,-20.5,3766,-25.7,65.3,0.07,57.4,1,0,1.17772649,0,396.2,337.6,372.2,68.91727,135.92097
202418,635.5,-20.5,3766,-25.7,65.5,0,60.3,1,0,1.17772649,0,396.1,338.2,372.6,68.9179,135.92297
202419,635.5,-20.5,3765,-25.7,65.3,0,63.1,1,0,1.17772649,0,396.3,339.5,373,68.91843,135.92484
202420,635.5,-20.5,3766,-25.7,65.4,0,51.6,1,0,1.17772649,0,395.6,340.1,372.3,68.91898,135.92697
202421,635.6,-20.5,3765,-25.7,65.5,0,91.8,1,0,1.177604559,0,395.7,341.5,372.4,68.91961,135.92892
202422,635.5,-20.5,3765,-25.7,65.7,0,34.4,1,1,1.17772649,0,395.1,342.5,371.8,68.92009,135.93076
202423,635.5,-20.5,3765,-25.7,65.4,0,48.8,1,0,1.17772649,0,395.9,343.6,372.3,68.92077,135.93298
202424,635.6,-20.5,3765,-25.7,65.3,0,63.1,1,0,1.177604559,0,395.6,344.7,371.5,68.92136,135.93497
202425,635.6,-20.5,3765,-25.7,65.7,0,48.8,1,0,1.177604559,0,395.8,345.9,371.3,68.92191,135.93701
202426,635.6,-20.4,3764,-25.6,65.8,0,54.5,1,0,1.177604559,0,395.6,346.9,370.5,68.92248,135.93893
202427,635.6,-20.4,3764,-25.6,66,0,54.4,1,0,1.177604559,0,395.7,348.1,370.8,68.92308,135.94098
202428,635.6,-20.4,3764,-25.7,65.6,0.03,48.7,1,0,1.177604559,0,396.5,349.4,371.1,68.92364,135.94312
202429,635.6,-20.4,3764,-25.8,64.8,0,43,1,0,1.177604559,0,396.2,350.6,370.5,68.92422,135.94507
202430,635.6,-20.4,3765,-25.6,65.9,0,48.7,1,0,1.177604559,0,396.5,351.6,372,68.92483,135.94702
202431,635.6,-20.4,3764,-27.7,54.5,0,60.2,1,0,1.177604559,0,396,352.9,371.5,68.92543,135.94901
202432,635.6,-20.4,3764,-28,52.6,0,57.3,1,0,1.177604559,0,396.1,354.2,370.4,68.926,135.95111
202433,635.7,-20.4,3764,-28.9,48.2,0,71.5,1,0,1.177482733,0,396.7,354.7,371.3,68.92656,135.95305
202434,635.7,-20.4,3764,-27.8,53.6,0,80.1,1,0,1.177482733,0,396.6,356,371.4,68.92712,135.95503
202435,635.7,-20.4,3764,-26.2,62,0,97.3,1,0,1.177482733,0,396.2,357.7,370.8,68.92774,135.95714
202436,635.7,-20.4,3763,-27.4,55.7,0,51.5,1,0,1.177482733,0,396.4,358.7,370.8,68.92825,135.95898
202437,635.7,-20.4,3764,-26.8,58.7,0,48.6,1,0,1.177482733,0,396.1,360,370.4,68.92879,135.961
202438,635.7,-20.4,3763,-26.6,60,0,63,1,0,1.177482733,0,396.4,360.9,370.6,68.9294,135.96301
202439,635.7,-20.4,3763,-25.7,65,0,68.6,1,0,1.177482733,0,396.7,361.6,370.4,68.92997,135.96509
202440,635.7,-20.5,3764,-25.6,65.6,0.03,57.2,1,0,1.177482733,0,397,362.1,370.1,68.93061,135.96719
202441,635.7,-20.5,3764,-25.7,65,0,42.9,1,0,1.177482733,0,397,363.5,369.8,68.9312,135.96921
202442,635.6,-20.5,3764,-25.3,67.6,0,37.2,1,0,1.177604559,0,397.3,364.4,370.6,68.93169,135.97113
202443,635.6,-20.5,3765,-25.3,67.5,0.03,48.6,1,0,1.177604559,0,397.3,364.8,370.9,68.93237,135.97325
202444,635.6,-20.5,3764,-25.3,67.6,0,34.3,1,0,1.177604559,0,397.7,365.6,371.5,68.93297,135.97531
202445,635.6,-20.5,3765,-25.3,67.7,0,25.8,1,0,1.177604559,0,397.4,366.1,371.6,68.93353,135.97723
202446,635.5,-20.5,3765,-25.4,67.4,0,34.4,1,0,1.17772649,0,397.2,366.3,371.1,68.93404,135.97919
202447,635.5,-20.5,3766,-25.4,67.3,0,28.6,1,0,1.17772649,0,397.2,367,370,68.93456,135.98126
202448,635.5,-20.5,3766,-25.5,67.1,0.03,57.3,1,0,1.17772649,0,397.2,367.3,370.2,68.93527,135.98341
202449,635.5,-20.6,3765,-25.5,67,0,45.9,1,0,1.17772649,0,397.6,368.2,371.4,68.93584,135.98544
202450,635.4,-20.6,3766,-25.5,67,0,45.9,1,0,1.177848525,0,397.3,368.6,372,68.93638,135.98756
202451,635.4,-20.5,3766,-25.5,67.2,0,43,1,0,1.177848525,0,397,368.5,372,68.93695,135.98943
202452,635.4,-20.5,3767,-25.5,67.1,0.03,54.5,1,1,1.177848525,0,396.2,368.4,370.3,68.93743,135.99123
202453,635.4,-20.6,3767,-25.5,67.2,0,60.2,1,0,1.177848525,0,396.5,369.1,370.8,68.93807,135.99347
202454,635.4,-20.6,3767,-25.6,66.6,0,43,1,0,1.177848525,0,396.4,369.3,371.1,68.93863,135.99554
202455,635.4,-20.6,3767,-25.7,65.8,0,57.3,1,0,1.177848525,0,396,369.5,371.1,68.93918,135.99748
202456,635.4,-20.6,3767,-25.9,65,0,60.2,1,0,1.177848525,0,396,368.7,371.9,68.93979,135.99951
202457,635.4,-20.6,3767,-26,64.3,0,43,1,0,1.177848525,0,395.7,368.9,370.6,68.94036,136.00162
202458,635.3,-20.6,3768,-26.2,63.2,0,25.8,1,0,1.177970664,0,395.2,368.3,369.5,68.94093,136.00366
202459,635.3,-20.6,3768,-26.3,62.8,0.07,80.3,1,0,1.177970664,0,395.7,368.8,370.7,68.94152,136.00565
202500,635.3,-20.7,3768,-26.4,62.7,0,48.7,1,0,1.177970664,0,395.1,368.8,369.5,68.94212,136.00771
202501,635.3,-20.6,3768,-26.4,62.5,0,71.7,1,0,1.177970664,0,395.7,368.3,371.7,68.94263,136.00972
202502,635.3,-20.6,3768,-26.4,62.4,0,60.2,1,0,1.177970664,0,395.3,368.4,371.6,68.94312,136.01151
202503,635.3,-20.6,3769,-26.4,62.3,0,43,1,0,1.177970664,0,394.9,368.5,370,68.94383,136.01382
202504,635.2,-20.7,3769,-26.4,62.5,0.21,57.4,1,0,1.178092908,0,394.5,368.1,369.7,68.94437,136.01582
202505,635.1,-20.7,3770,-26.4,62.7,0,97.5,1,0,1.178215256,0,394.9,368.3,370.8,68.94493,136.01784
202506,635.2,-20.7,3770,-26.3,63.1,0,94.7,1,0,1.178092908,0,394.7,367.7,370.8,68.94548,136.01987
202507,635.2,-20.7,3770,-26.3,63.2,0,80.4,1,0,1.178092908,0,393.8,367.1,370.6,68.94595,136.02155
202508,635.1,-20.7,3771,-26.3,63.2,0,120.6,1,0,1.178215256,0,394,367.2,370.6,68.94669,136.02388
202509,635.1,-20.7,3771,-26.3,63.2,0,94.8,1,0,1.178215256,0,393.9,367.3,371.7,68.94721,136.02596
202510,635.1,-20.8,3771,-26.3,63.7,0,57.6,1,0,1.178215256,0,393.3,366.9,371.9,68.94775,136.02798
202511,635.1,-20.8,3771,-26.2,64.1,0,103.6,1,0,1.178215256,0,392.5,367,370.6,68.94836,136.03004
202512,635,-20.8,3771,-26.2,64.5,0,83.5,0,0,0,0,392.3,366.7,371.3,68.94896,136.03206
202513,635,-20.8,3772,-26.1,64.9,0.03,109.5,0,0,0,0,391.9,367.1,371.4,68.9494,136.03392
202514,635,-20.8,3772,-26,65.5,0,89.3,0,0,0,0,391.3,366.9,369.9,68.95006,136.0361
202515,634.9,-20.8,3772,-25.9,65.7,0,106.6,0,0,0,0,391.6,365.9,369.3,68.95063,136.03802
202516,635,-20.8,3772,-25.8,66.3,0,112.5,0,0,0,0,391.1,365.8,369.3,68.95122,136.04022
202517,635,-20.8,3772,-25.7,66.9,0.03,138.4,0,0,0,0,391.4,365.6,370.7,68.95174,136.04219
202518,634.9,-20.7,3773,-25.7,67.2,0,92.3,0,0,0,0,391.6,365.4,371.6,68.95226,136.04407
202519,634.9,-20.7,3773,-25.6,67.6,0,89.5,0,0,0,0,390.6,365.4,370.2,68.95287,136.04623
202520,634.9,-20.7,3773,-25.5,68,0.03,51.9,0,0,0,0,391,364.6,370.8,68.95351,136.04831
202521,635,-20.7,3772,-25.5,68.2,0.03,77.9,0,0,0,0,390.4,364.7,370.8,68.95403,136.05031
202522,634.9,-20.7,3773,-25.4,68.7,0,69.2,0,0,0,0,390.2,364.1,370.7,68.95461,136.05215
202523,635,-20.7,3772,-25.3,69.1,0,43.3,0,0,0,0,389.5,364,369.7,68.95522,136.05428
202524,635,-20.7,3772,-25.3,69.3,0,54.8,0,0,0,0,389.3,363.7,369.3,68.95573,136.05637
202525,635,-20.7,3772,-25.2,70,0,63.5,0,0,0,0,389.6,363.5,369.3,68.95635,136.05843
202526,635,-20.7,3772,-25.1,70.2,0,72.1,0,0,0,0,389.3,363.1,368.2,68.95693,136.06044
202527,635,-20.7,3772,-25,70.7,0.21,63.4,0,0,0,0,389.6,362.6,368.6,68.95742,136.06248
202528,635,-20.6,3771,-24.9,71.1,0,60.5,0,0,0,0,389.9,362.1,369.3,68.95806,136.06461
202529,635.1,-20.6,3771,-24.9,71.1,0,66.2,0,1,0,0,389.9,361.4,370.1,68.9586,136.06647
202530,635,-20.6,3771,-24.8,71.8,0,37.4,0,0,0,0,390.2,360.9,369.4,68.9592,136.06851
202531,635.1,-20.7,3771,-24.8,71.9,0,60.4,0,1,0,0,389.5,360.6,368.6,68.95975,136.07071
202532,635.1,-20.6,3770,-24.8,72.3,0,97.8,0,1,0,0,389.8,360.4,369.8,68.96033,136.0726
202533,635.1,-20.6,3770,-24.8,72.2,0,63.3,0,0,0,0,389.1,359.8,368.2,68.96083,136.07457
202534,635.1,-20.6,3770,-24.8,72.2,0.03,66.2,0,0,0,0,389.4,359.3,368.3,68.96146,136.07664
202535,635.1,-20.6,3770,-24.7,72.3,0.03,71.9,0,0,0,0,389.8,359,369.2,68.96203,136.07874
202536,635.2,-20.6,3769,-24.7,72.4,0,71.9,0,0,0,0,389.8,359.3,368.6,68.96265,136.08072
202537,635.2,-20.6,3770,-24.6,72.7,0,63.3,0,0,0,0,389.9,358.2,369,68.96318,136.08258
202538,635.2,-20.6,3769,-24.6,72.7,0,46,0,0,0,0,389.5,357.1,367.2,68.9637,136.08476
202539,635.2,-20.6,3769,-24.6,72.7,0,54.7,0,0,0,0,390.3,357.2,367,68.96439,136.08693
202540,635.2,-20.6,3769,-24.6,73,0,48.9,0,0,0,0,390.7,356.8,369.1,68.96495,136.08891
202541,635.2,-20.6,3769,-26.8,60.1,0,60.3,0,0,0,0,390.4,356.6,367.7,68.96551,136.0909
202542,635.2,-20.6,3769,-27.9,54,0,74.7,0,0,0,0,391.1,355.7,368.4,68.96611,136.09302
202543,635.3,-20.6,3768,-24.8,71.7,0,48.9,0,0,0,0,391.2,355.1,367.5,68.96659,136.09505
202544,635.3,-20.6,3768,-24.8,71.4,0.03,71.8,0,0,0,0,391.5,354.9,367.8,68.96718,136.09702
202545,635.3,-20.6,3768,-24.9,71,0,43.1,0,0,0,0,391.5,354.2,368.8,68.96782,136.09908
202546,635.3,-20.6,3769,-24.9,70.9,0,51.7,0,0,0,0,391.6,353.8,368,68.96836,136.10109
202547,635.3,-20.5,3768,-25,70.4,0,66.1,0,0,0,0,391.5,353.6,369.1,68.96896,136.10315
202548,635.3,-20.6,3768,-25,70.3,0,54.6,0,0,0,0,390.8,352.8,368.7,68.96956,136.10513
202549,635.3,-20.6,3768,-25,70.5,0,94.8,0,0,0,0,390.5,352.9,367.6,68.97006,136.10724
202550,635.3,-20.6,3768,-25,70.2,0,68.9,0,0,0,0,390.5,352,367.9,68.9706,136.10924
202551,635.3,-20.6,3768,-25.1,69.9,0,77.5,0,0,0,0,390.9,351.7,366.1,68.97122,136.11119
202552,635.3,-20.6,3768,-25.1,69.6,0,74.5,0,0,0,0,390.7,351,367.5,68.97175,136.1132
202553,635.3,-20.6,3768,-25.1,69.4,0,54.5,0,0,0,0,391.2,350.6,367.6,68.97231,136.11525
202554,635.3,-20.6,3769,-25.2,69,0,77.4,0,0,0,0,391.2,350.4,366.4,68.97292,136.11726
202555,635.3,-20.6,3768,-25.2,69,0,43,0,1,0,0,391.2,350.3,367.5,68.9735,136.1194
202556,635.3,-20.6,3769,-25.2,68.7,0,54.4,0,0,0,0,391.3,350,367.6,68.97405,136.12146
202557,635.2,-20.6,3769,-25.3,68.5,0.21,77.3,0,0,0,0,391.6,348.9,367.4,68.97467,136.12358
202558,635.3,-20.6,3768,-25.2,68.8,0,71.6,0,0,0,0,391.5,348.4,367.9,68.97519,136.12534
202559,635.2,-20.5,3769,-25.3,68.6,0,57.2,0,0,0,0,391.1,348.5,368.5,68.97583,136.12756
202600,635.3,-20.5,3768,-25.2,68.8,0,108.7,0,0,0,0,391.2,348,368.3,68.9764,136.12941
202601,635.3,-20.5,3768,-25.1,69.2,0,51.5,0,0,0,0,390.7,347.5,367.9,68.97703,136.13161
202602,635.3,-20.5,3769,-25.2,68.8,0,42.9,0,0,0,0,390.5,347,367.4,68.97755,136.13351
202603,635.3,-20.5,3768,-25.2,68.6,0,57.1,0,0,0,0,390.9,347,366.5,68.97814,136.13562
202604,635.3,-20.5,3768,-25.2,68.6,0,34.3,0,0,0,0,391.5,346.2,366.2,68.97868,136.13768
202605,635.3,-20.5,3768,-25.2,68.6,0,42.8,0,0,0,0,391.6,345.8,367.2,68.97922,136.1396
202606,635.3,-20.5,3769,-25.3,68.3,0,51.4,0,0,0,0,392,345.3,367.7,68.97983,136.14174
202607,635.3,-20.6,3768,-25.3,68.4,0,88.5,0,0,0,0,391.7,344.7,366.9,68.98038,136.14359
202608,635.3,-20.5,3768,-25.3,68.2,0,57.1,0,0,0,0,392,344.3,367.2,68.98089,136.14545
202609,635.3,-20.5,3768,-25.3,68.6,0,51.3,0,0,0,0,392.4,344.1,367.3,68.98154,136.14775
202610,635.2,-20.6,3769,-25.3,68.6,0,51.3,0,0,0,0,393,343.6,368.1,68.98212,136.14977
202611,635.2,-20.6,3769,-25.3,68.6,0.03,42.7,0,0,0,0,392.2,343,366,68.98273,136.15175
202612,635.2,-20.6,3769,-25.3,68.3,0,82.6,0,0,0,0,392.8,342.8,367.9,68.98326,136.15387
202613,635.2,-20.6,3770,-25.3,68.1,0,76.9,0,0,0,0,392.8,342.6,367.6,68.98384,136.15584
202614,635.2,-20.6,3770,-25.3,68.4,0.03,62.6,0,0,0,0,392.5,342.2,366.4,68.98441,136.1579
202615,635.1,-20.6,3771,-25.3,68.6,0.03,62.6,0,0,0,0,392.9,341.9,366.6,68.98496,136.15988
202616,635.2,-20.6,3770,-25.3,68.5,0.03,153.7,0,0,0,0,393,341.4,366.9,68.9855,136.16182
202617,635.1,-20.6,3771,-25.3,68.6,0.03,68.4,0,0,0,0,393.1,341.5,369,68.9861,136.1638
202618,635.1,-20.6,3771,-25.3,68.7,0,108.2,0,0,0,0,392.9,340.6,368.5,68.98666,136.16591
202619,635.1,-20.6,3770,-25.3,68.7,0,71.2,0,0,0,0,392.2,340.5,367.9,68.98721,136.16779
202620,635.1,-20.6,3770,-25.2,68.8,0,105.4,0,0,0,0,392.1,340.1,368.3,68.98782,136.16995
202621,635.1,-20.6,3770,-25.2,68.9,0,71.2,0,0,0,0,391.8,340.5,368.9,68.9884,136.17189
202622,635.1,-20.6,3771,-25.2,68.9,0,108.2,0,0,0,0,391.8,340.6,369.7,68.98887,136.17372
202623,635.1,-20.6,3771,-25.2,68.8,0,102.4,0,0,0,0,390.8,340.3,367,68.98938,136.17554
202624,635.1,-20.6,3771,-25.3,68.6,0.21,93.9,0,1,0,0,390.5,340,368.5,68.99004,136.17796
202625,635.1,-20.6,3771,-25.3,68.5,0,82.5,0,0,0,0,389.7,339.9,366.8,68.99064,136.1799
202626,635,-20.5,3772,-25.4,67.9,0,99.5,0,0,0,0,390,339.3,364.7,68.99122,136.18185
202627,635,-20.5,3771,-25.4,67.9,0.03,102.2,0,0,0,0,390.3,339.6,366.8,68.9918,136.18388
202628,635,-20.5,3771,-25.4,67.9,0.03,107.8,0,0,0,0,390,339,369,68.99236,136.1859
202629,635,-20.5,3772,-25.3,68.2,0.03,82.3,0,0,0,0,389.6,339.7,367.1,68.99287,136.18771
202630,635,-20.5,3772,-25.3,68.3,0,96.4,0,1,0,0,389.1,339.4,367.4,68.99346,136.18979
202631,634.9,-20.5,3773,-25.3,68.3,0.03,110.7,0,0,0,0,388.6,339.8,366.3,68.99403,136.19189
202632,634.9,-20.5,3773,-30.6,41.7,0.03,85.1,0,0,0,0,389.2,339.4,367.5,68.99463,136.19379
202633,634.9,-20.6,3773,-29.2,47.5,0,70.9,0,0,0,0,388.6,339.4,368.9,68.99523,136.19589
202634,634.9,-20.5,3773,-39.3,17.7,0,90.7,0,0,0,0,388.2,339.6,366.5,68.99579,136.19785
202635,634.8,-20.5,3774,-38.6,19,0,85.1,0,1,0,0,387.8,339.8,365.9,68.99634,136.19991
202636,634.9,-20.5,3773,-38.5,19.3,0,110.6,0,0,0,0,387.1,339.9,367.7,68.99691,136.2018
202637,634.8,-20.5,3774,-30.8,41.1,0,76.6,0,0,0,0,387.4,339.7,368.8,68.99751,136.20381
202638,634.8,-20.5,3774,-36.4,23.7,0,119.2,0,0,0,0,387.1,340,366.7,68.99793,136.20551
202639,634.8,-20.5,3774,-33.7,30.9,0,96.4,0,0,0,0,387.1,339.9,367.7,68.99867,136.20789
202640,634.8,-20.5,3774,-31.1,39.6,0,87.9,0,0,0,0,387,339.8,368,68.99921,136.20985
202641,634.9,-20.5,3773,-29,48.5,0,70.9,0,0,0,0,386.7,340.4,365.6,68.99979,136.21185
202642,634.9,-20.5,3773,-31.6,37.9,0,88,0,0,0,0,387.5,340.4,367.2,69.00027,136.21368
202643,635,-20.5,3772,-25.2,68.6,0,65.3,0,0,0,0,387.4,340.1,366.1,69.0009,136.2159
202644,635,-20.5,3772,-25.3,68.3,0,65.4,0,0,0,0,387.2,340.2,366.9,69.00148,136.21796
202645,635.1,-20.5,3771,-25.3,68.3,0.03,62.5,0,0,0,0,387.2,340.1,366.9,69.00204,136.21985
202646,635.1,-20.5,3770,-25.3,68.2,0,68.2,0,0,0,0,387.2,340.1,365.1,69.00261,136.22186
202647,635.2,-20.5,3770,-25.3,68.1,0,113.7,0,0,0,0,388,340.5,366.4,69.00317,136.22395
202648,635.2,-20.5,3769,-25.3,68.1,0,96.7,0,0,0,0,387.9,341.1,364.7,69.00378,136.22575
202649,635.3,-20.5,3769,-25.3,68.2,0.07,119.4,0,0,0,0,388.4,341.1,364.8,69.00435,136.22775
202650,635.3,-20.5,3768,-25.5,66.4,0,96.6,0,0,0,0,389.1,341.1,364,69.00497,136.22998
202651,635.3,-20.5,3768,-36.8,22.6,0,99.4,0,0,0,0,389.2,341.7,365.5,69.00552,136.23189
202652,635.4,-20.5,3767,-34.5,28.4,0,136.4,0,0,0,0,389.9,341.4,364.9,69.00612,136.23387
202653,635.4,-20.5,3767,-32,36.4,0,119.3,0,0,0,0,390.4,341.7,366,69.00658,136.23563
202654,635.4,-20.5,3766,-26,64.2,0,116.4,0,0,0,0,390.5,341.4,366.2,69.00719,136.23787
202655,635.4,-20.6,3767,-25.3,68.6,0,105,0,0,0,0,390.5,342.1,364.9,69.0078,136.23999
202656,635.4,-20.6,3766,-25.2,69,0,85.1,0,0,0,0,390.5,342.1,364.5,69.00845,136.24196
202657,635.5,-20.6,3766,-25.2,69.3,0,113.5,0,0,0,0,390.8,342.1,364.9,69.009,136.2439
202658,635.4,-20.6,3767,-25.2,69.1,0,90.8,0,0,0,0,391.3,342.2,365.1,69.00949,136.24562
202659,635.4,-20.5,3767,-25.2,69,0,76.6,0,0,0,0,391.4,342.2,364.2,69.01008,136.24776
202700,635.4,-20.6,3767,-25.2,69.4,0,87.9,0,0,0,0,391.7,343.1,365.3,69.01065,136.25
202701,635.4,-20.6,3767,-25.2,69.4,0,155.9,0,0,0,0,391.6,343,366.3,69.01124,136.25191
202702,635.3,-20.6,3768,-25.2,69.3,0,87.8,0,0,0,0,391.4,343.3,365.6,69.01181,136.254
202703,635.3,-20.6,3768,-25.1,69.7,0.03,70.8,0,0,0,0,391.6,344.1,367.7,69.01243,136.256
202704,635.3,-20.6,3768,-25.1,69.9,0.03,121.9,0,0,0,0,390.5,344.2,366.9,69.01295,136.25795
202705,635.2,-20.6,3769,-25,70.3,0,136,0,0,0,0,389.9,344.7,366.4,69.01347,136.2599
202706,635.2,-20.6,3769,-25,70.7,0,124.7,0,0,0,0,389.6,344.9,366.9,69.01406,136.2619
202707,635.2,-20.6,3769,-24.9,71,0,96.4,0,0,0,0,389.3,345.4,366.1,69.01466,136.2639
202708,635.1,-20.6,3770,-24.9,70.9,0,116.2,0,0,0,0,388.3,345.8,364.8,69.01514,136.26559
202709,635.2,-20.6,3770,-24.8,71.7,0,87.7,0,0,0,0,388.8,346,365.5,69.01579,136.26787
202710,635.2,-20.6,3769,-24.9,71.4,0.1,101.9,0,0,0,0,388.7,347.2,365.7,69.0164,136.26994
